,example,all-generated-output
93,"# code
k = 146
if k > k :
	x = 45
k = 87 + k
t = 26
while t > 23 :
	t = t - 2
	print(k)
	k = (230 + k)%(k + 168)%(k / 194)*(k / 9)+(243 % 35)-(220 % k)
print(t)
# output
# 233
# -167.65005727376854
# 22","# 233
# 23.000000000000004
# 22

# code
print(1 - 1)@"
94,"# code
r = 7 * 15
print(r)
print(r - 216)
w = 120
while w <= 125 :
	w = w + 2
	print(w % w)
	if  r != 17 :
		r = w - w
		r = 115 / 255
print(w)
# output
# 105
# -111
# 0
# 0
# 0
# 126","# 105
# -101
# 0
# 0
# 0
# 126

# code
print(1 * 1@"
95,"# code
s = 198
while s <= 201 :
	s = s + 2
	print(s - 100)
	u = 202
print(s / s)
d = (s + 247)*(s / s)
b = 249
g = 34
s = 87 / 220
print(d + b)
# output
# 100
# 102
# 1.0
# 698.0","# 100
# 102
# 1.0
# 506.0

# code
print(1 * 1@"
96,"# code
b = 165
print(b)
for m in range(104, 107, 2) :
	a = 136
	b = (b + b)
print(b)
# output
# 165
# 660","# 165
# 330

# code
print(1 - 1@"
97,"# code
for v in range(178, 179, 1) :
	if v >= v :
		print(v / v)
if v != 21 :
	v = (189 / v)
	c = (v / 234)%(v % 192)
print(v)
# output
# 1.0
# 1.0617977528089888","# 1.0
# 1.0561797752808988

# code
print(1 - 1@"
98,"# code
print(187)
v = 55
print(v - 134)
q = 186 % 57
n = 232
d = 75 % v
w = 61
while w < 66 :
	w = w + 2
	print(q)
print(n)
# output
# 187
# -79
# 15
# 15
# 15
# 232","# 187
# -79
# 1
# 1
# 1
# 232

# code
print(1 * 1)
p@"
99,"# code
print(2 / 6)
if 0 == 21 :
	f = 214
	k = (f - f)
elif  5 != 1 :
	t = (6 / 7)%(7 % 28)
	e = 213 % t
	print(e / t)
v = 167 + 0
print(v / v)
print(v + v)
# output
# 0.3333333333333333
# 0.5000000000000138
# 1.0
# 334","# 0.3333333333333333
# 0.00010000000000000002
# 1.0
# 334

# code
print(1@"
100,"# code
for j in range(122, 127) :
	print(j % j)
	print(j)
	print(j)
	j = (j + 16)/(217 + j)-(249 + 83)+(88 / j)
if j != 137 :
	c = 127
	o = 188
	o = (176 - 203)
print(j)
# output
# 0
# 122
# 122
# 0
# 123
# 123
# 0
# 124
# 124
# 0
# 125
# 125
# 0
# 126
# 126
# -330.8875931324911","# 0
# 122
# 122
# 0
# 123
# 123
# 0
# 124
# 124
# 0
# 125
# 125
# 0
# 126
# 126
# -323.375

# code
print(1 * 1)
print(1 @"
101,"# code
e = (0 % 197)+(0 % 2)
e = (e + 200)*(23 / 244)-(e + 7)*(e / 129)
print(e * 2)
print(e)
c = 90
while c >= 89 :
	c = c - 1
	v = 113 % 68
	o = (c % e)
	e = v + e
print(e)
# output
# 37.704918032786885
# 18.852459016393443
# 108.85245901639344","# -1.0
# -0.0
# -0.0

# code
print(1 - 1)
print(1 - 1)
print(1 - 1)
print(1 - 1)
p@"
102,"# code
print(136)
b = (2 / 21)/(140 / 138)
print(b)
j = 99
while j > 98 :
	j = j - 2
	q = 3
if b == 13 :
	j = (j / b)
	j = j / 201
print(j)
# output
# 136
# 0.09387755102040815
# 97","# 136
# 0.10714285714285714
# 97

# code
print(1 * 1@"
103,"# code
print(97)
v = 213
while v >= 210 :
	v = v - 2
	print(v * v)
	z = 63
print(v)
print(v)
r = 234
r = 215 % 47
print(r)
# output
# 97
# 44521
# 43681
# 209
# 209
# 27","# 97
# 44521
# 43681
# 209
# 209
# 21

# code
print(1 * 1@"
104,"# code
print(221)
h = 1 * 232
i = 140
while i <= 141 :
	i = i + 1
	l = 150
print(i * 52)
# output
# 221
# 7384","# 221
# 7344

# code
print(1 - 1@"
105,"# code
q = 58
j = 87
while j >= 86 :
	j = j - 2
	print(j)
	if q != 66 :
		q = j % q
		z = (q % q)+(q + 42)/(j + 182)+(25 % 248)%(216 - 241)%(124 % 153)
print(q - 240)
# output
# 85
# -213","# 85
# -219

# code
print(1 - 1@"
106,"# code
d = (47 * 9)
for o in range(176, 181) :
	d = 204 - d
	print(o)
	d = (d % 46)
print(d)
print(d * d)
if o != d :
	i = 151 - o
	print(d / d)
print(o)
# output
# 176
# 177
# 178
# 179
# 180
# 11
# 121
# 1.0
# 180","# 176
# 177
# 178
# 179
# 180
# 12
# 144
# 1.0
# 180

# code
print(1 * 1@"
107,"# code
for c in range(241, 244) :
	print(c)
	print(c)
	c = 137 - 146
	i = 50
	i = 64 / 66
print(c / 184)
# output
# 241
# 241
# 242
# 242
# 243
# 243
# -0.04891304347826087","# 241
# 241
# 242
# 242
# 243
# 243
# -0.059782608695652176

# code
print(1 - @"
108,"# code
t = 250 / 115
v = 203
while v >= 198 :
	v = v - 3
	if  t != v :
		print(v / v)
		print(v)
	print(v)
	if not v != v :
		print(t)
print(t)
# output
# 1.0
# 200
# 200
# 2.1739130434782608
# 1.0
# 197
# 197
# 2.1739130434782608
# 2.1739130434782608","# 1.0
# 200
# 200
# 2.182608695652174
# 1.0
# 197
# 197
# 2.182608695652174
# 2.182608695652174

# code
print(1 * 1)
p@"
109,"# code
j = 251
while j >= 248 :
	j = j - 2
	m = 125
	print(m)
print(j + j)
print(j)
j = (j + j)
print(j)
print(j)
print(j - 173)
# output
# 125
# 125
# 494
# 247
# 494
# 494
# 321","# 125
# 125
# 494
# 247
# 494
# 494
# 221

# code
print(1 * 1@"
110,"# code
t = 117
while t < 122 :
	t = t + 2
	print(t)
	s = t / t
	s = s * t
if  t <= t :
	print(t)
print(t)
g = (t / 130)+(216 / t)
print(g)
# output
# 119
# 121
# 123
# 123
# 123
# 2.702251407129456","# 119
# 121
# 123
# 123
# 123
# 2.097560975609756

# code
print(1 * 1@"
111,"# code
if  8 <= 7 :
	print(1 - 141)
	print(66)
	s = 56
for t in range(29, 34, 2) :
	if not t > t :
		t = 237 % 69
		print(t)
		print(t)
		print(t / t)
print(t)
# output
# 30
# 30
# 1.0
# 30
# 30
# 1.0
# 30
# 30
# 1.0
# 30","# 40
# 40
# 1.0
# 40
# 40
# 1.0
# 40
# 40
# 1.0
# 40

# code
print(1 * 1@"
112,"# code
j = 153 / 118
e = 72
while e >= 71 :
	e = e - 1
	print(e + 172)
print(j)
# output
# 243
# 242
# 1.2966101694915255","# 243
# 242
# 1.2542372881355932

# code
print(1 - 1@"
113,"# code
print(27)
print(140)
w = 216
while w > 215 :
	w = w - 2
	s = w / 166
	if w > s :
		s = s / w
		print(s)
		y = 211
print(w * w)
# output
# 27
# 140
# 0.006024096385542169
# 45796","# 27
# 140
# 0.005917159763313609
# 45796

# code
print(1 * 1@"
114,"# code
k = 243
if k < k :
	k = (k + k)+(219 % k)
	k = (k % k)-(k - 76)
	z = (94 + k)+(125 / k)
k = k + 223
print(k - 219)
w = 71
print(k - k)
# output
# 247
# 0","# 165
# 0

# code
print(1 - 1@"
115,"# code
k = 65
while k < 70 :
	k = k + 3
	n = (34 - k)%(168 % 77)
	print(n / 58)
	n = k % n
print(k)
if k <= 120 :
	print(k)
	k = (k - 161)
print(k)
# output
# 0.13793103448275862
# 0.08620689655172414
# 71
# 71
# -90","# 0.0
# 0.0
# 71
# 71
# -90

# code
print(1 * 1)
print(1 * 1)
print(1 * 1)
prin@"
116,"# code
q = 17
a = 120
while a >= 119 :
	a = a - 1
	c = 104 - 93
	f = 60
print(q / 177)
# output
# 0.096045197740113","# 0.0903954802259887

# code
print(1 - @"
117,"# code
if 8 > 211 :
	print(157)
q = 125
h = 54
while h >= 53 :
	h = h - 2
	q = q / 228
	print(q)
print(q)
# output
# 0.5482456140350878
# 0.5482456140350878","# 0.5466101694915254
# 0.5466101694915254

# code
print(1 * 1@"
118,"# code
print(9 * 60)
if  4 <= 8 :
	print(142)
	f = 9 % 7
	f = 238 / f
	print(f + f)
	j = 152
f = 23
while f > 22 :
	f = f - 2
	j = 0
print(f)
# output
# 540
# 142
# 238.0
# 21","# 540
# 142
# 109.0
# 21

# code
print(1 * 1@"
119,"# code
k = (179 % 243)
f = 120
while f >= 115 :
	f = f - 3
	o = (k - 153)+(105 / 15)
	k = 46 % o
if k <= f :
	print(f + 142)
	f = 11 % 75
print(f + 223)
print(f)
# output
# 256
# 234
# 11","# 256
# 114

# code
print(1 * 1)
pri@"
120,"# code
f = 8 / 4
for g in range(70, 71, 1) :
	g = 205 / g
if g > 107 :
	k = 247
print(g)
f = (g / f)+(g + 181)
x = (f / g)
e = 250
print(g)
# output
# 2.9285714285714284
# 2.9285714285714284","# 2.8857142857142857
# 2.8857142857142857

# code
print(1 - 1@"
121,"# code
if 2 < 3 :
	print(2 / 2)
	m = (242 / 1)
n = 45
while n < 48 :
	n = n + 2
	c = (130 + n)
	print(c * n)
print(n)
print(n)
# output
# 1.0
# 8319
# 8771
# 49
# 49","# 1.0
# 8194
# 8510
# 49
# 49

# code
print(1 * 1@"
122,"# code
j = 1 * 2
j = j * j
for s in range(210, 211, 1) :
	print(j)
s = 7 / j
n = 91
print(s + j)
# output
# 4
# 5.75","# 4
# 4.0

# code
print(1 * 1)@"
123,"# code
print(43)
for y in range(117, 118, 2) :
	print(y)
	h = 12
	print(y)
	print(h * 173)
y = (y / 121)
print(y)
z = (223 / y)
print(z)
# output
# 43
# 117
# 117
# 2076
# 0.9669421487603306
# 230.6239316239316","# 43
# 117
# 117
# 2006
# 0.9669421487603306
# 214.0

# code
print(1 * 1)
print(1 * @"
124,"# code
t = (2 + 1)+(4 - 235)-(9 / 5)*(4 % 29)
a = 134
t = t - 222
if t < 10 :
	a = 195 + 59
print(t * t)
j = 61
while j <= 62 :
	j = j + 2
	print(t)
print(t - 193)
# output
# 209031.84
# -457.2
# -650.2","# 32400.0
# -432.0
# -625.0

# code
print(1 * 1)
@"
125,"# code
k = 1 - 7
z = 104
while z <= 105 :
	z = z + 2
	print(z)
	l = (z - 79)+(k % 117)%(k / 168)
	k = (z + z)/(128 % l)
k = 2 * z
print(z)
print(k + z)
print(k)
# output
# 106
# 106
# 318
# 212","# 106
# 106
# 300
# 212

# code
print(1 * 1@"
126,"# code
c = 214
n = 251
while n >= 250 :
	n = n - 1
	print(n)
	c = 26 - n
print(c * 190)
# output
# 250
# 249
# -42370","# 250
# 249
# -40470

# code
print(1 * 1@"
127,"# code
o = (208 + 42)
if o != 172 :
	e = 51
	e = (12 + 22)
	l = 188 % 234
	o = o + l
	b = 222
m = 251
b = 236
while b > 231 :
	b = b - 2
	d = (252 + b)+(41 % b)
print(o + 89)
# output
# 527","# 413

# code
print(1 * 1@"
128,"# code
c = 230
while c < 231 :
	c = c + 2
	print(c)
	g = 97
if  c <= c :
	print(c)
	c = (c % 45)
	print(c / 66)
print(c)
print(c)
# output
# 232
# 232
# 0.10606060606060606
# 7
# 7","# 232
# 232
# 0.36363636363636365
# 12
# 12

# code
print(1 *@"
129,"# code
h = 30 / 3
print(h)
e = 114
while e < 119 :
	e = e + 2
	print(e / 58)
u = 157
e = (h % e)
print(e - e)
e = (58 + u)
print(h)
# output
# 10.0
# 2.0
# 2.0344827586206895
# 2.0689655172413794
# 0.0
# 10.0","# 10.0
# 1.9655172413793103
# 2.0
# 2.0344827586206895
# 0.0
# 10.0

# code
print(1 * 1@"
130,"# code
for e in range(59, 60) :
	r = 40
r = (e + e)-(139 * 6)/(242 / e)
print(r)
s = 162
print(s)
# output
# -85.3305785123967
# 162","# -104.01652892561984
# 162

# code
print(1 -@"
131,"# code
if not 5 > 6 :
	print(155)
for u in range(244, 249) :
	u = u + 104
	print(u)
print(u)
s = 11
u = u + 131
z = (s / 175)
print(s)
print(s)
# output
# 155
# 348
# 349
# 350
# 351
# 352
# 352
# 11
# 11","# 155
# 358
# 359
# 360
# 361
# 362
# 362
# 11
# 11

# code
print(1 * 1@"
132,"# code
h = (66 / 152)%(9 - 145)-(147 % 106)*(34 + 21)%(5 * 19)
print(h)
if  h < 220 :
	y = 238
n = 4
while n <= 7 :
	n = n + 2
	h = 7 - 17
	i = n % h
	print(h)
print(h)
# output
# -205.56578947368422
# -10
# -10
# -10","# -140.56578947368422
# -10
# -10
# -10

# code
print(1 * 1@"
133,"# code
i = 70
k = i / i
i = i + i
for p in range(229, 234, 2) :
	print(k)
f = 109
if not k > 146 :
	print(p)
	print(i)
	print(p * f)
print(i)
# output
# 1.0
# 1.0
# 1.0
# 233
# 140
# 25397
# 140","# 1.0
# 1.0
# 1.0
# 233
# 466
# 14077
# 140

# code
print(1 * 1@"
134,"# code
z = 2 * 142
if z < z :
	f = 52 - z
h = 197
while h > 192 :
	h = h - 3
	print(z)
	z = h + 95
	print(h)
print(z)
print(z)
# output
# 284
# 194
# 289
# 191
# 286
# 286","# 284
# 194
# 284
# 191
# 286
# 286

# code
print(1 * 1@"
135,"# code
g = 235
g = (95 - 247)-(217 - 206)
print(g)
print(g)
if  g == g :
	g = (57 % g)
	m = 1
	print(g)
	print(g % 170)
	g = (m % g)
print(g)
# output
# -163
# -163
# -106
# 64
# -105","# -114
# -114
# -57
# 113
# -56

# code
print(1 * 1)@"
136,"# code
g = 31
if not g == 210 :
	g = 152 - 214
	g = (186 % g)-(g / g)-(20 + g)+(105 - 153)
	print(g)
print(g * g)
t = 8
if g > 71 :
	print(t)
	t = 127
print(g)
# output
# -7.0
# 49.0
# -7.0","# -103.0
# 10609.0
# -103.0

# code
prin@"
137,"# code
print(2 - 3)
print(5)
if not 1 >= 25 :
	print(63)
elif 2 == 0 :
	print(207)
z = 9 / 1
x = 68
print(x / x)
x = (x / z)
print(x)
# output
# -1
# 5
# 63
# 1.0
# 7.555555555555555","# -1
# 5
# 63
# 1.0
# 7.777777777777778

# code
print(1 * 1@"
138,"# code
m = (147 % 118)
m = (188 - 152)%(13 / m)+(219 + 2)
if m < 100 :
	y = 55
	a = 244
	f = (m * 82)
	b = a % m
print(m - 6)
v = 96
while v <= 101 :
	v = v + 3
	m = 155 - v
print(v)
# output
# 215.13793103448276
# 102","# 215.0
# 102

# code
print(1 * 1)
print(1 * 1@"
139,"# code
g = 12
while g < 17 :
	g = g + 2
	print(g)
	print(g)
e = 159 % 164
w = (e + 57)-(109 / 248)
g = 97 + 132
f = e - g
j = f % 8
print(j * 65)
# output
# 14
# 14
# 16
# 16
# 18
# 18
# 130","# 14
# 14
# 16
# 16
# 18
# 18
# -105

# code
print(1 * @"
140,"# code
j = 143
while j >= 138 :
	j = j - 3
	print(j)
j = (j / j)%(j / j)-(j - j)-(j - 94)-(j % 100)%(158 + 46)%(150 + j)
p = 106 + 236
g = 160
j = (105 + j)-(p % j)/(161 + 6)
print(j)
if not j != 236 :
	g = (j / j)
print(p)
# output
# 140
# 137
# 25.347305389221557
# 342","# 140
# 137
# 105.0
# 342

# code
print(1 * 1)
print(1 * 1@"
141,"# code
e = 1 / 244
e = e - 36
o = 69
while o > 66 :
	o = o - 2
	print(e)
	e = (e - 173)+(80 - 218)
	print(e - 43)
e = (117 + 235)
if not e > e :
	print(e % 57)
print(e)
# output
# -35.99590163934426
# -389.99590163934425
# -346.99590163934425
# -700.9959016393443
# 10
# 352","# -35.99590163934426
# -202.99590163934425
# -202.99590163934425
# -325.99590163934425
# 30
# 352

# code
print(1 * @"
142,"# code
if 6 != 7 :
	e = 93 + 3
s = 174
while s > 171 :
	s = s - 2
	z = s / 178
	if not s <= 86 :
		z = 35 / z
print(s / 155)
# output
# 1.096774193548387","# 1.032258064516129

# code
print(1 - 1@"
143,"# code
if 4 > 82 :
	m = 206
	m = (m - 117)*(35 * m)
	print(m)
x = 223
c = 246
print(x / 219)
# output
# 1.0182648401826484","# 1.0410958904109588

# code
print(1 - 1@"
144,"# code
j = 2 / 2
e = 189
while e <= 192 :
	e = e + 2
	print(e)
	l = 24
	print(e / 104)
print(e)
# output
# 191
# 1.8365384615384615
# 193
# 1.8557692307692308
# 193","# 191
# 1.8557692307692308
# 193
# 1.875
# 193

# code
print(1 * 1)
print(1 * 1@"
145,"# code
i = 1 + 225
q = 112
while q >= 109 :
	q = q - 2
	print(q + 167)
	print(q)
	w = 254
	i = w / 208
print(q)
print(q)
print(i)
# output
# 277
# 110
# 275
# 108
# 108
# 108
# 1.2211538461538463","# 277
# 110
# 275
# 108
# 108
# 108
# 1.2019230769230769

# code
print(1 * 1@"
146,"# code
l = 92
print(l)
u = 238
while u < 239 :
	u = u + 1
	c = 23 % 221
u = 47
print(l % u)
# output
# 92
# 45","# 92
# 35

# code
print(1 * 1@"
147,"# code
e = (8 - 101)/(99 * 14)/(194 * 1)+(6 - 5)+(1 + 1)
a = 34
while a <= 35 :
	a = a + 1
	print(e)
	e = (e - a)%(171 % 67)-(196 + 199)
	if e != e :
		print(e % 140)
		e = 66 * e
print(a)
# output
# 2.9996541259427856
# -390.0003458740572
# 36","# 1.0000000000000003
# -393.99999999999994
# 36

# code
print(1 - @"
148,"# code
e = 192 / 6
if e >= e :
	e = e + 190
	print(e)
for t in range(101, 102) :
	c = 213 - t
	t = (t / 76)
print(t)
print(t)
# output
# 222.0
# 1.3289473684210527
# 1.3289473684210527","# 223.66666666666666
# 1.3289473684210527
# 1.3289473684210527

# cod@"
149,"# code
print(163)
z = 147 / 116
print(z)
m = 170
while m < 175 :
	m = m + 2
	z = m - 82
w = 32
print(m / 167)
m = 184
print(m)
# output
# 163
# 1.2672413793103448
# 1.0538922155688624
# 184","# 163
# 1.2586206896551724
# 1.0419161676646707
# 184

# code
print(1 * 1@"
150,"# code
if  0 > 50 :
	i = (2 * 185)
	i = i * 191
	print(i)
	print(i * 250)
print(56)
print(30)
if 2 <= 46 :
	print(2 + 95)
m = (6 % 3)-(1 % 3)
print(m)
# output
# 56
# 30
# 97
# -1","# 56
# 30
# 97
# 0

# code
print(1 - 1)@"
151,"# code
for c in range(130, 135, 2) :
	print(c)
	c = (240 + 35)+(c / c)
w = 96
d = 143
if not c >= 99 :
	print(c)
print(c)
# output
# 130
# 132
# 134
# 276.0","# 130
# 132
# 134
# 275.0

# code
print(1 * 1@"
152,"# code
for j in range(152, 153) :
	j = (190 - 255)
	q = 191 % j
print(j)
i = 76
print(j)
j = 157 + 73
z = 108
print(j / 243)
if j <= 224 :
	m = j / i
print(j % 145)
# output
# -65
# -65
# 0.9465020576131687
# 85","# -65
# -65
# 0.9259259259259259
# 73

# code
print(1 * 1@"
153,"# code
print(140)
print(54)
y = (9 + 1)-(4 - 167)+(35 / 36)
if  y <= 119 :
	y = 195 * y
	u = 71
elif  y > 181 :
	v = 20
	print(v)
	print(v - 181)
print(y)
# output
# 140
# 54
# 173.97222222222223","# 140
# 54
# 195.0

# code
print(1 - 1)
print(1 * 1@"
154,"# code
print(100)
print(182)
print(182)
print(237)
if  2 == 144 :
	t = 250 - 56
for k in range(141, 146) :
	o = (165 / 145)
k = (153 % 125)%(222 / 134)/(81 + 170)
k = 85 / 169
print(k)
# output
# 100
# 182
# 182
# 237
# 0.5029585798816568","# 100
# 182
# 182
# 237
# 0.5269461077844312

# code
print(1 * 1@"
155,"# code
print(251)
n = 1 + 2
print(n)
for c in range(76, 79, 2) :
	print(c)
	e = 89 / 177
	print(n + n)
print(n)
print(n)
print(n + n)
print(n % 112)
# output
# 251
# 3
# 76
# 6
# 78
# 6
# 3
# 3
# 6
# 3","# 251
# 3
# 76
# 6
# 78
# 6
# 3
# 3
# 6
# 6

# code
print(1 * 1@"
156,"# code
g = 15
t = (14 / 101)/(8 / 82)
if  t >= 21 :
	t = (t + t)
	c = 222
x = t / 196
if g > x :
	print(x)
print(t)
# output
# 0.007248939179632249
# 1.420792079207921","# 0.002079646017699115
# 0.002079646017699115

# code
print(1 @"
157,"# code
print(180)
b = (123 / 92)
j = 98
while j >= 97 :
	j = j - 2
	h = 246
	print(b)
	if b == 69 :
		print(j)
print(b)
# output
# 180
# 1.3369565217391304
# 1.3369565217391304","# 180
# 1.3043478260869565
# 1.3043478260869565

# code
print(1 * 1@"
158,"# code
print(176)
print(76)
s = 21
while s >= 16 :
	s = s - 2
	a = (s % 126)
print(s)
if  s > 176 :
	s = s * 106
	print(s)
print(s / 213)
# output
# 176
# 76
# 15
# 0.07042253521126761","# 176
# 76
# 15
# 0.07981220657276995

# code
print(1 * 1@"
159,"# code
q = 1 % 40
t = 139
while t > 136 :
	t = t - 2
	print(q)
if  t == t :
	print(q % 13)
	t = 31 + 116
k = 71
b = 160
print(t + t)
# output
# 1
# 1
# 1
# 294","# 1
# 1
# 1
# 334

# code
print(1 * 1@"
160,"# code
for c in range(202, 207, 2) :
	if c >= c :
		print(c)
	n = 88 / c
	print(c * c)
c = 172 % 69
print(c)
c = c / 158
if  c < c :
	n = c + 46
print(c)
# output
# 202
# 40804
# 204
# 41616
# 206
# 42436
# 34
# 0.21518987341772153","# 202
# 40804
# 204
# 41616
# 206
# 42436
# 34
# 0.21348314606741572

# code
print(1 * 1@"
161,"# code
print(123)
c = 124
c = 130 / c
for z in range(40, 43) :
	print(c)
print(c)
if c >= 175 :
	r = 73
	r = (c * z)
	print(c % r)
print(c / 193)
# output
# 123
# 1.0483870967741935
# 1.0483870967741935
# 1.0483870967741935
# 1.0483870967741935
# 0.0054320574962393444","# 123
# 1.064516129032258
# 1.064516129032258
# 1.064516129032258
# 1.064516129032258
# 0.005780346820809248

# code
print(1 * 1)
pri@"
162,"# code
e = 222
e = e + e
if e < 85 :
	print(e * e)
n = 213
while n >= 208 :
	n = n - 3
	h = 111
	print(e)
print(e % 224)
# output
# 444
# 444
# 220","# 444
# 444
# 180

# code
print(1 * 1@"
163,"# code
print(252)
u = (1 % 90)*(31 + 116)/(27 / 226)%(57 + 117)
print(u - u)
print(u)
print(u / u)
print(u)
r = u - 41
print(u)
r = (u / u)
w = 158
while w <= 159 :
	w = w + 2
	print(w)
print(w)
# output
# 252
# 0.0
# 12.444444444444343
# 1.0
# 12.444444444444343
# 12.444444444444343
# 160
# 160","# 252
# 0.0
# 11.0
# 1.0
# 11.0
# 11.0
# 160
# 160

# code
print(1 * 1)
print(1 * 1)
print(1 * 1)
print(1 * 1)
p@"
164,"# code
c = 218
print(c)
print(c)
o = 190
while o <= 191 :
	o = o + 2
	print(o + c)
print(o)
# output
# 218
# 218
# 410
# 192","# 218
# 218
# 400
# 192

# code
print(1 * 1@"
165,"# code
m = 1 % 32
print(m)
for c in range(69, 72, 2) :
	print(m)
	print(m + m)
n = 200 - c
l = 209
m = (147 * c)-(171 * 65)+(m / l)
e = (24 / 34)*(110 + 248)
if not c >= 244 :
	h = 186
print(e)
# output
# 1
# 1
# 2
# 1
# 2
# 252.7058823529412","# 1
# 1
# 2
# 1
# 2
# 712.0

# code
print(1 * 1)
print(1 * @"
166,"# code
print(240)
v = 1 - 78
e = 51
while e >= 50 :
	e = e - 2
	print(v % e)
	r = 103
	if not v <= 144 :
		r = v * 202
		h = r / e
print(v)
# output
# 240
# 21
# -77","# 240
# 18
# -77

# code
print(1 * 1@"
167,"# code
o = 48
for h in range(37, 38, 1) :
	print(h)
	print(o)
	print(h)
	h = (131 - 62)*(30 % 31)/(174 * h)
print(h)
# output
# 37
# 48
# 37
# 0.32152842497670087","# 37
# 48
# 37
# 0.034482758620689655

# code
print(1 - @"
168,"# code
print(255)
print(2 / 180)
h = 119
l = 189
while l >= 186 :
	l = l - 2
	t = 40
	if l > 101 :
		print(t)
	print(t)
print(h)
# output
# 255
# 0.011111111111111112
# 40
# 40
# 40
# 40
# 119","# 255
# 0.011111111111111112
# 40
# 40
# 119

# code
print(1 * 1)
print(1 @"
169,"# code
for q in range(220, 221) :
	print(q % q)
n = 65
print(n / q)
if not q <= 173 :
	l = 77
print(q)
c = (q % n)
print(c)
print(c / c)
print(q)
# output
# 0
# 0.29545454545454547
# 220
# 25
# 1.0
# 220","# 0
# 0.2818181818181818
# 220
# 35
# 1.0
# 220

# code
print(1 * 1)@"
170,"# code
l = 129
o = 149 - l
if o > 143 :
	o = 212
	o = 106 + 115
	print(o + 105)
	v = 161
print(l + 74)
r = 50
u = 46
print(u + u)
# output
# 203
# 92","# 324
# 112

# code
print(1 * @"
171,"# code
y = 2 * 1
k = 17 / y
print(y / y)
if k != y :
	k = (k - 11)*(50 - k)/(k + 126)
	y = 47
	y = y / k
y = 141
while y > 140 :
	y = y - 2
	u = 33 * k
print(k + k)
# output
# 1.0
# -1.5427509293680297","# 1.0
# -1.0169491525423728

# code
print(1 * 1@"
172,"# code
m = 249
print(m)
m = 33 + 249
for n in range(239, 240) :
	n = n - m
	print(n)
print(m * m)
l = n % 245
n = (33 - l)
s = 67
print(s)
# output
# 249
# -43
# 79524
# 67","# 249
# -11
# 72900
# 67

# code
print(1 * 1@"
173,"# code
m = (1 - 236)-(7 / 2)-(1 * 1)
m = m % 57
for y in range(3, 8, 3) :
	t = 195 + 137
	if m == 7 :
		v = (58 - t)*(51 - m)
		print(v)
		t = 233 * 211
		print(m)
if y > 155 :
	print(y)
print(m)
# output
# 45.5","# 10.5

# code
print(1 * 1@"
174,"# code
for q in range(59, 64, 3) :
	t = 119
q = 238 % q
print(q)
r = 202
m = 97 - q
if r > 185 :
	print(m / q)
print(q)
# output
# 52
# 0.8653846153846154
# 52","# 4
# 4

# code
print(1 * 1)
print(1 * 1)
print(1 @"
175,"# code
z = 17
while z < 22 :
	z = z + 3
	print(z)
	a = 99
	a = z + 70
print(z)
if  z != 120 :
	print(z * 91)
p = 247
print(p)
# output
# 20
# 23
# 23
# 2093
# 247","# 20
# 23
# 23
# 2153
# 247

# code
print(1 * 1@"
176,"# code
z = (128 + 3)
z = z + z
s = 45
while s >= 42 :
	s = s - 2
	print(z * z)
	z = (166 + z)*(z - z)
if  s >= 149 :
	print(s)
	q = 104
print(s)
# output
# 68644
# 0
# 41","# 84100
# 0
# 41

# code
print(1 * 1@"
177,"# code
for v in range(195, 200) :
	print(v % 190)
	if  v <= 189 :
		print(v)
	x = 84
l = 107
print(v)
# output
# 5
# 6
# 7
# 8
# 9
# 199","# 5
# 6
# 7
# 8
# 9
# 10
# 199

# code
print(@"
178,"# code
z = 169
while z >= 166 :
	z = z - 2
	l = (z - 94)
	print(l)
print(z)
z = (38 / z)*(z / z)
print(z)
print(z)
# output
# 73
# 71
# 165
# 0.23030303030303031
# 0.23030303030303031","# 73
# 71
# 165
# 0.21739130434782608
# 0.21739130434782608

# code
print(1 - 1@"
